spectral_centroid,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,label
2566.857509437963,-20.052164,22.760828,1.6591895,7.337028,0.20976627,2.0579116,2.7651703,1.2632642,0.8245132,1.1534709,reggae
2032.5080275306436,-66.55308,31.930069,-1.7745863,9.239881,-0.5219986,2.1476574,-0.053145595,-0.4488583,-1.7142093,-1.2784939,reggae
1840.8628555568273,-30.85077,28.329842,0.0680508,9.21029,2.3559577,4.742675,0.07139986,1.1018206,0.6445143,0.46643084,reggae
1796.8948919886877,-39.382904,29.00487,4.0866046,9.115439,1.7631003,1.6379198,-0.1564322,1.5083199,0.027026195,0.011656924,reggae
2631.1187832454702,-35.330647,26.282974,2.832285,3.0971704,4.672958,3.1114898,0.6352217,0.20914246,0.5382751,-0.06466152,reggae
2022.4897300831608,-16.204124,31.786663,-6.841173,5.8154583,3.5849478,2.396295,0.19955601,0.33976096,1.3339057,-0.86525476,reggae
1510.7924591573858,-60.04957,32.831154,-1.8721385,8.889338,3.212471,5.0168905,2.2921104,2.9004374,0.8400958,0.59729403,reggae
1708.9705332649312,-33.26165,33.291187,-1.9337933,6.7249236,1.532948,3.35495,0.64142746,1.3830795,0.39542574,1.0561943,reggae
2322.2154852399008,-35.612785,25.547392,5.620657,10.700023,2.7261245,4.370695,-1.3054564,0.3263046,-0.46316895,0.30413568,reggae
2314.083798452271,-32.367645,25.602089,-6.5039954,6.3816433,-2.1653676,2.4324255,0.089966185,1.916337,-0.975351,0.44154426,reggae
1778.172233591523,-33.88416,29.474,-0.69856405,12.758126,1.9764156,4.5985656,2.3988981,1.9266275,0.99535924,0.6070995,reggae
3880.9607426552216,-10.121082,18.792566,3.5987513,1.3975782,1.1088518,-0.1148397,0.045456547,0.09553485,-0.10742867,0.4740084,reggae
3123.715745645115,-7.7612767,21.13175,2.0809731,8.359418,3.3816342,0.6638205,0.7057587,0.19403851,-0.73619825,0.42162716,reggae
1609.8372860104512,-51.25172,36.62466,3.767801,1.9432197,5.7423267,2.166115,0.33954683,0.74228096,-0.7149775,0.710978,reggae
1811.1579026505942,-53.56181,26.990759,4.7796354,9.359525,2.2326403,5.4577236,3.046835,2.3070738,0.24838163,0.79467833,reggae
2006.827265021438,-26.73675,28.999722,-3.9244704,7.2081513,1.7900226,1.1760006,0.3149777,1.0734215,-0.43231276,-0.25745988,rock
1537.4684493421905,-33.879524,32.470413,5.1737685,8.501512,3.3883717,1.9906065,1.7697643,2.5598176,1.1418992,0.8221214,rock
2342.4462721453447,3.1994107,25.329453,-4.265229,4.175381,-1.8066093,1.4873126,0.574348,0.06282964,-0.4939528,0.6122119,rock
2975.773811493968,-12.521705,17.593058,-1.4743006,4.182423,-1.5290085,1.5014962,-0.5648938,0.7300934,0.7924781,0.62172705,rock
2521.2256237987076,-31.321594,22.42302,-3.4191427,8.510874,1.1449081,1.6270255,-0.58900005,0.14145462,-1.1055195,0.2530477,rock
1659.591367670287,-22.631695,32.93545,1.1681427,7.4061003,0.42422512,3.189102,-0.09801363,1.6378868,-0.19817044,0.4765646,rock
2794.963091628599,5.8202662,20.846745,-5.051324,2.702279,0.81269276,1.6166586,1.7921873,1.7602342,0.73701924,1.2611337,rock
1609.7586945896007,-28.748169,35.395206,-3.171666,6.0863357,-0.88374186,3.145116,0.098567694,1.8814133,0.011454665,0.13316853,rock
2334.5190611030093,1.8124826,24.376326,-4.695062,4.669744,1.5729977,0.76968145,-0.086625054,1.4577516,0.12668937,0.70404285,rock
2158.1594853409792,-2.197414,27.208221,-3.2807832,5.9028764,-1.5016984,1.4148589,0.55363774,-0.7917555,-1.0550635,0.299377,rock
1937.0023676443107,-59.817413,28.86026,1.9587082,11.26758,1.8425455,2.7757292,0.17553245,2.1691005,0.7426661,-0.07641654,rock
2568.395445802274,-38.37365,21.734976,2.586573,8.867343,1.2673138,0.7460955,-1.2695163,0.49532384,-2.6712646,0.64883816,rock
2997.8538382881115,-7.917925,19.27921,-2.9813108,8.456125,1.7248486,1.8210353,1.4765178,0.751516,0.06496982,0.43115968,rock
1721.1466519043972,-32.87434,34.602077,4.9555244,6.397179,-0.2899453,2.8427422,2.0431771,0.19901912,-0.5295299,0.03130273,rock
1597.5180157344882,-44.83742,26.318094,14.36814,12.513705,2.9322221,2.7654014,0.5082445,1.5340811,1.3752102,1.1660047,rock
1345.841383418394,-25.638407,34.0941,5.142954,10.3610115,3.7361605,6.010042,0.61677194,1.8112321,-0.36387455,-0.4049162,rock
2255.867398236704,-32.3802,26.175386,-4.0043416,6.795491,-0.7726693,2.4272676,-0.9338313,0.7650118,0.4318901,0.7055821,rock
2148.4009185393684,-12.648933,27.308815,-2.4813845,6.461325,-0.9919935,2.5979776,-0.98163015,0.6194145,0.55774975,0.08789651,rock
2008.1745209297676,-28.419561,28.605055,-1.7812145,10.121004,1.836058,0.73213917,-0.05267038,-0.27474993,-0.9218454,-0.08678268,rock
1646.6359257324248,-13.286597,36.36786,-8.9326935,7.5839233,-0.8204864,3.4446251,0.14597669,2.1814532,-0.27059165,1.2225045,rock
1398.6495042529389,-49.780216,34.308723,-0.051623374,12.373303,5.4165664,2.6212685,0.37749115,0.47386977,0.5193207,0.55568665,rock
1651.7562246177304,-19.788322,39.958817,-3.3864276,2.6078782,-0.39474818,1.6883647,0.5966537,1.25427,0.8377081,0.36699155,rock
3010.0558252943074,-8.707077,18.7533,-2.3012202,7.9911737,1.6944093,3.0167012,1.0490237,1.1309321,1.2019353,0.6306466,rock
3031.127685864391,-10.781018,21.6519,7.6456285,6.104903,0.3091504,2.2886164,0.69730407,-0.030890575,-0.32024303,-0.8797609,rock
2187.9366584276518,-17.065075,24.332106,0.93410826,6.051824,1.3672082,2.1865525,1.5175439,1.7867117,0.7707462,0.7590592,rock
1181.326607089661,-38.800194,45.18593,1.0162498,2.7994766,0.2919222,4.2959185,1.5004544,1.9364105,-0.04499637,0.4403416,rock
1529.2908080956654,-18.761028,35.41936,-1.7133793,7.370293,2.7345896,4.366666,0.048642658,0.98665327,-1.1305164,0.12086111,rock
2438.175192954676,-27.106535,31.311983,4.4883385,0.8700396,-0.045571208,0.72903013,0.6363582,0.17028564,0.27304986,0.6087237,rock
2294.229735153561,-11.748817,24.21709,-5.0942225,6.9751334,-1.2575253,2.5470014,-0.6529753,1.6665934,0.37961626,0.4583692,rock
2669.3593345236,-22.601372,21.265629,-2.2248871,6.492867,1.7660192,3.5957851,1.011057,1.1272258,-0.36338767,0.5486345,rock
1717.0993092104313,7.2342887,34.929718,-5.038711,0.9184577,-0.014592088,3.1402988,-1.0892594,-0.4051905,-1.2505543,0.27268362,rock
1676.1460477207684,-11.254866,36.653236,-7.6604223,9.668652,-0.986295,0.36610982,0.086419575,1.7869128,0.41448247,0.09827221,rock
2459.5208919140086,6.435822,22.204054,-3.4181228,5.370761,-0.37663287,0.9523854,-0.016211348,1.3408384,0.09557414,0.9458053,rock
1712.289370983157,-18.009953,36.57407,0.7017007,3.1292775,1.6739671,0.42430753,0.3711764,0.15922573,-0.5297054,-0.24831277,rock
2301.7700377608567,-17.985058,23.08472,2.8528776,7.273246,0.97434306,3.7370718,-0.46309248,1.0964347,0.40350366,1.094652,rock
2078.0554239577727,-30.282543,33.7976,-0.7495961,6.328109,0.5711283,0.7874644,0.17419189,2.0168216,-0.03647778,-0.108661994,rock
2632.272033619275,-29.5341,26.16861,-4.762624,4.3339195,2.1094565,2.843491,0.5706415,1.0406712,0.12145165,0.09804635,rock
2320.3950808692307,-0.8653881,23.374863,-6.584359,8.678034,-0.45870215,2.4891694,1.0762968,0.31642696,-0.30581844,0.5042399,rock
2223.969176505625,-5.951454,24.111465,0.40083167,6.542546,0.9945107,3.0388677,0.06188984,1.5361849,-0.16309366,0.5372577,rock
2794.8199158537072,-13.409955,22.960098,-1.4717226,7.1961584,1.6281825,1.7644464,0.36011267,0.5118318,0.87578744,-0.003004288,rock
2606.2611466468375,-10.638377,21.247986,-1.274531,5.8442645,-1.3823872,2.1203952,-0.9676878,0.46910143,1.2224897,0.62900937,rock
1867.4143288199461,-27.886015,31.157476,0.66479313,7.2051077,1.8013569,2.6373253,2.4640534,2.0400727,-0.15578094,0.7840817,rock
1933.3373461978688,-14.446814,28.198898,3.1481614,6.9314437,0.54802775,2.6977,-0.28275365,0.7835155,0.28760502,0.2791211,rock
3488.5019910192823,-7.5504007,20.911123,3.1861012,-0.6722876,1.4802657,1.6549028,0.27659646,1.0798228,-0.38690543,0.15349036,rock
1421.3550411262565,-33.15262,35.093834,3.4749901,5.657414,2.747608,4.7484617,2.096383,1.4907689,-0.4634329,0.49951267,rock
2321.1497598885144,-12.255976,23.713474,-4.2589774,7.6502247,1.0335096,2.6539044,0.45864227,1.3717847,-0.063720986,0.25632048,rock
2739.501165243808,-7.9644504,23.67183,-7.381092,4.5275817,-1.0015213,2.1230404,1.0445944,0.21253116,1.8586665,0.44828174,rock
2209.486739749316,-53.69371,26.082952,-1.0555377,8.976328,3.1021504,0.5816973,-0.45224902,1.7601135,-1.1269429,0.8185917,rock
2072.154517807153,-42.77622,33.360195,12.162357,5.2490816,2.1056752,1.9571114,0.26400745,-0.39541048,-1.8533517,-0.9750689,rock
2511.714306230509,-36.382698,19.602663,0.22118281,11.384481,2.0553536,3.4857783,-0.27722606,1.2179787,-0.7748869,-0.11941326,rock
2335.519931634785,-33.960857,26.51983,0.7546432,8.942681,1.6295524,0.7518369,-0.5555062,0.5447867,0.3308838,-0.4821354,rock
2209.1820036909885,-9.4248295,24.88974,-3.121067,6.594626,1.2704291,2.207182,0.031049335,0.983115,0.15519439,0.5434911,rock
2077.565822171052,-21.802498,27.657677,-7.512835,9.116412,0.011737325,2.3520217,1.0862386,1.5113465,0.30533898,-0.40755898,rock
2263.203109326082,-3.824632,25.148613,-3.1824563,6.4849586,-0.4303088,2.1511672,1.2034894,0.62350154,-0.37711552,0.36960354,rock
1996.3291886977468,-19.919037,28.282513,-0.9948098,6.8821163,1.5256945,2.4980426,-0.20159818,0.66326535,0.1412067,0.52160704,rock
1875.1802164622393,-23.322765,30.270973,-1.9699286,7.9163556,1.3874093,2.2730331,0.10397034,1.0949115,-0.28301546,-0.25344253,rock
1857.9725986494295,-18.284702,28.974302,3.5317848,7.5422726,2.0640302,1.636582,0.109305866,2.386014,1.6154087,0.47836536,rock
1674.1340437310519,-20.938812,37.43773,-5.240127,7.536354,1.6794187,1.2270317,-0.9053559,1.4812905,0.53183806,0.17732435,rock
2025.0641305486586,-10.87404,26.481798,-0.2653453,6.083724,0.63247293,3.5267172,0.4553791,1.3300588,-0.24371241,0.7687757,rock
1939.7222612064577,-17.421589,31.908329,-7.6911163,7.392255,1.569464,1.3079958,0.46159157,0.31489283,-0.5679629,0.9495758,rock
2186.669241082053,-40.47769,33.09673,2.4094594,6.6835847,2.7740343,1.9847347,2.262062,-0.99715096,0.017917877,-0.09597566,rock
2796.5844361062223,-13.822328,26.064415,-2.4137263,1.6446434,1.2795126,1.2428546,0.8883,0.29231343,0.100540005,0.34246546,rock
2639.1039096273103,-13.134545,26.085436,-2.93323,5.724322,-1.9221495,1.3889495,1.2634158,0.01947649,0.014268974,-0.18795168,rock
2467.2607802086272,-20.308794,21.251034,1.075796,7.522507,2.1016705,2.567014,0.8922679,1.3742045,-0.9002982,0.9163202,rock
1863.7644718857396,-46.416817,29.380825,2.160872,9.595742,3.8789456,3.9808676,0.9406523,2.877343,0.82959646,0.9785434,rock
2414.161865027604,-21.162418,23.167482,1.9164596,7.879243,1.100149,0.35994378,-0.45843193,1.677089,-0.4360994,0.5133437,rock
2312.066157893261,1.5744464,24.442303,-6.7302732,7.6857963,0.097412735,2.0616229,0.23228954,0.81608284,0.34881073,0.18280205,rock
2181.338268438534,-18.341066,26.729548,-2.4950063,4.775667,1.7182969,2.8715377,0.4597758,1.614947,-0.9446567,0.22643283,rock
2495.6841558449564,-4.041993,24.004328,0.4229691,6.034186,-4.479938,2.079692,-1.5784277,1.3662702,-1.7409432,0.0245257,rock
1561.4111067130552,-33.82827,37.946903,-12.036448,20.039057,-1.2029902,6.2153883,-1.0159892,1.1934285,0.22929166,0.6296198,rock
2140.28308737102,-11.190743,25.2388,1.1186293,8.93193,0.04146187,3.923226,-0.8653705,1.0706255,0.035876967,0.4601465,rock
2850.236430403512,9.273377,21.065144,-3.2300167,4.288419,2.817729,0.70939165,-0.3051633,1.2727753,0.3383564,0.7935792,rock
2946.6326071058666,-46.54726,24.965698,10.748611,3.7570157,1.6303054,0.9897092,0.31731528,0.21769689,-0.306496,-0.07950504,rock
2553.6435090564128,-18.540485,23.697538,-2.7955747,5.4732313,-2.2338781,1.5927372,-1.2568092,-0.42528155,0.11170042,0.83548754,rock
1542.1092953993343,-5.0078697,39.91063,-8.791587,4.7221794,2.0015724,0.90797293,-1.868177,1.3148901,-1.8449209,-0.23565504,rock
3303.2031125307344,3.5659728,16.719255,1.1319163,6.116124,0.79289436,2.0747142,0.2865937,1.3326362,-0.334219,0.50684786,rock
2429.0679000761247,-12.61241,28.911896,-5.312118,2.7289507,2.7382255,2.3854604,-0.7442122,-1.2468033,-0.7776691,-0.042550366,rock
2424.519698838249,-49.991283,31.631742,9.609248,0.84028405,0.18454063,2.2724633,1.8580695,0.7004704,0.14054029,-0.55760753,rock
1711.1692946901107,-69.39679,39.171257,9.440928,5.3300457,3.4131682,1.4818293,1.5589349,0.5132626,-0.36642292,-0.64096266,rock
2294.7279252035287,-8.361657,26.830832,-0.32643348,6.044201,-0.80736995,1.5588622,0.13999628,0.6149811,-1.3290708,-0.4079767,rock
2474.465349821513,-7.950159,23.260996,-5.913915,6.4313974,-0.35232905,1.5073607,1.0548244,0.39654678,-0.13753842,0.25230017,rock
2510.0731425241092,-0.538954,21.183292,-5.220524,8.401524,-1.1682825,0.9260343,0.1828958,-0.7453738,0.28933373,0.622055,rock
2188.057530674935,-4.4941177,27.183125,-1.7529775,5.2546105,-0.86503345,1.6339239,0.51914746,-0.13913776,-0.53256536,0.5633183,rock
2944.617225098909,-27.154419,19.634733,10.085386,7.571175,1.2683426,3.8235805,-0.28274038,1.2223853,0.15464295,0.55375254,rock
2626.8195142103973,-10.470397,22.911053,-5.4681344,7.667176,0.29761598,0.8039271,1.3479376,0.99367094,-0.18113068,-0.052607022,rock
2116.1456021561394,-20.167639,26.040495,0.9366605,8.8414755,0.7778969,2.4418194,-0.42388332,0.6189363,0.22072153,-0.09277706,rock
3361.7679741880775,8.774325,16.845148,-3.2957954,4.897946,2.239637,1.4864093,0.8982344,0.26734224,-0.1944094,0.34653997,rock
2344.5259235128556,3.9772856,25.89638,-5.507775,7.976405,2.208825,2.1682796,0.057636388,0.13269897,-0.1602579,-0.22834828,rock
2471.4537522284268,-6.9299865,23.007744,-6.6502137,6.8404436,0.7821221,1.2876779,-0.61143744,-0.12111115,-0.4236631,-0.30005383,rock
2628.9166256266994,-10.842433,20.132942,-7.0534563,7.940273,2.4226441,3.0021715,1.1600149,1.8493543,0.714284,0.9231986,rock
2581.5076039009978,-12.627806,22.300325,-0.4344391,4.126526,-0.14750606,2.6305358,-0.32180578,0.73295265,0.5888297,0.20984957,rock
1282.1973339054578,-27.59778,39.426697,0.9846011,7.296012,3.2704666,2.3628106,0.6073137,0.98956877,-0.55592775,0.39260665,rock
1609.7851807206855,-48.525684,34.15498,-3.650646,7.951149,1.9146713,3.3723898,0.89760196,0.15249081,0.026546292,1.2695544,rock
2046.8578301908997,-14.718468,27.437351,-9.294956,11.077678,3.2188284,5.4535646,2.0866592,2.0807745,2.3363614,1.1154928,rock
1877.968347176715,-23.061443,29.581375,3.970029,5.8019505,2.8062177,4.185741,-0.8093306,1.5046384,0.6204117,0.9225308,rock
2806.872615958848,-0.46159902,23.159475,-7.203607,3.5564525,1.9876261,2.4657283,1.239248,0.4322479,0.9364719,0.65645933,rock
2559.166384767367,-6.348357,26.391289,-6.6244245,2.847704,5.1610065,1.5910994,1.2316525,1.817504,1.3157285,-0.122719,rock
2788.3693356571966,3.6126988,21.044668,-2.496126,6.12328,2.3883018,2.3006248,0.90011895,0.678798,0.8247638,0.9569113,rock
2590.781523555563,-18.6587,21.816265,-7.348425,6.6877627,-0.23754272,1.6343514,-1.4899234,0.6429562,0.15655383,0.41225487,rock
2445.1189674157067,-3.2831967,23.253532,-0.08500191,8.486555,0.9456692,3.7152538,0.08293677,0.7854934,-0.35711357,0.653487,rock
