spectral_centroid,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1176.326568022795,112.34714673913044,-413.57648,118.27753,31.093847,40.150215,13.0943165,13.9397745,-3.7187622,4.747173,-9.887996,-3.0664465,-6.288996,-3.6193843,-5.2701,1.1225255,2.8385715,6.6013274,7.957295,5.0688186,1.6041954,-4.376445,jazz
1873.8376247337778,135.99917763157896,-277.2662,95.78777,-2.948967,43.91847,1.9368119,22.255892,-6.1426473,22.45783,-12.839392,10.778211,-7.5335217,3.594645,-5.0788703,6.7608247,3.6342125,6.7211146,1.7767836,-2.1216643,-5.3743963,-5.3303504,jazz
3702.062802894826,107.666015625,-59.167095,45.31407,36.86272,15.6994,15.664842,1.6692804,7.293103,8.811882,5.8277197,7.989068,-2.2795851,1.9039612,-0.91525316,0.042237297,0.09695172,-0.8293528,5.5751543,3.8229446,5.5785375,4.9321375,pop
3001.3998390078727,92.28515625,-37.086514,68.89868,10.490168,23.945831,15.35745,3.5560462,11.680305,2.9196262,2.5507562,4.7550306,-1.5914156,2.5622606,-1.0137556,-1.6478769,0.51025325,-2.8272688,-3.4260342,-4.1053457,-4.215473,1.0942315,pop
2053.421991383234,107.666015625,-204.71895,101.62684,26.381647,9.190345,10.471229,5.1170764,-9.461806,9.306169,-12.484944,-2.4797275,6.2220006,-9.485394,-2.5450127,-9.031072,-10.174723,-4.0439625,-7.7589335,-5.142255,-1.8246578,-4.4192715,pop
3270.0808829080115,107.666015625,-26.023748,60.92531,6.0020447,17.740946,5.115728,10.427114,2.4726002,4.9311967,8.130399,3.859981,-0.17782746,7.2514496,4.965224,0.9328804,-2.304142,1.556726,0.2242357,1.9298679,2.3741481,5.438523,pop
3262.9888381783744,129.19921875,-29.299528,53.877113,-1.7004119,15.489958,1.0905545,0.53732526,4.8971496,-3.2253232,-1.6960161,2.227417,-7.136839,-5.9993052,-2.9869275,-3.800679,-4.8925123,-6.728302,-0.42717907,-4.024591,4.3790174,4.464227,pop
1962.10174151712,129.19921875,-76.910484,113.30772,-6.22412,19.930395,15.107155,-3.284023,4.7830315,1.0138454,2.2947927,-0.01404493,-3.7734737,4.239928,2.3016148,-2.9147508,4.5218253,3.4229362,-0.5463455,-0.5721613,0.6366079,-2.0010724,pop
2489.447357851833,123.046875,-104.46266,86.86334,28.752209,26.619091,8.907512,5.6653743,7.7535825,0.4625298,6.6260905,6.566947,0.37621814,2.1416805,-0.02256507,-0.3600164,1.3141512,1.316762,1.9381442,1.227499,-0.12366303,0.8406308,pop
3194.0815505953037,107.666015625,24.324636,68.961525,-4.2270355,-1.0471314,5.240408,2.9899147,4.3333716,4.280864,6.4307766,3.6318948,0.11112186,-0.010404865,2.0621688,1.5450562,3.991655,2.8139195,2.196408,1.5725132,-0.46671233,0.5237258,pop
2806.873512822643,151.99908088235293,-42.241444,82.16851,-2.2273607,19.91206,13.8555565,0.85311645,7.9228992,-0.71227854,6.8727417,-1.9014206,-4.6892295,-3.1699986,-2.9372368,3.60716,-0.06599566,1.5997882,0.8589905,-1.2455213,2.5273063,0.78088516,pop
3497.720405933398,129.19921875,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254671,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571971,-1.830214,5.210744,-3.090102,-0.85528505,-3.867172,-2.339084,-0.23006886,2.2158806,pop
2765.1075887449138,161.4990234375,-119.3696,85.97376,33.870014,9.980802,17.702011,0.51735157,9.578704,-5.3154035,4.174863,8.122891,-7.98327,1.5733019,-2.9313235,-1.6081401,-0.19623752,-2.434576,1.2034879,5.844037,1.6118617,7.5748696,pop
3501.7665177124118,99.38401442307692,-23.21333,53.82879,-0.67234534,14.730805,4.8800464,6.7325773,4.8463497,4.9538507,4.2709146,3.1137922,2.547736,2.9871147,4.6368046,2.853151,2.1794672,1.0684476,-0.4681677,0.39431962,-1.1666565,0.5479856,pop
3593.7703164134628,129.19921875,-50.462906,56.434635,12.568678,11.273363,-2.7383478,1.3627747,4.54315,-0.95957243,2.2985399,2.7476234,-1.9773548,2.5896602,-4.0241513,0.6780408,-1.4051561,3.3259351,3.0372944,2.6403575,2.0825977,1.3592511,pop
3145.363680952142,117.45383522727273,-47.975613,54.1544,-3.9600961,21.494438,13.905075,5.9985585,13.758749,1.0650278,6.7291703,6.2205725,1.6177517,0.45703456,2.4155867,-5.5845757,0.3110481,-0.99765784,0.64348483,1.2561009,2.0714836,3.0291595,pop
2753.2347231451085,107.666015625,-20.932325,83.24618,5.0522327,16.362148,9.399238,-0.5642672,4.0395784,6.204656,9.118701,5.8642225,-3.5043368,-0.63819164,-3.169014,1.5493343,-0.91566044,-2.957518,-1.3284001,-0.8770298,0.6870288,-1.7721596,pop
2327.3042883656067,107.666015625,-30.302332,88.46916,-6.565683,32.79242,8.502236,8.387787,2.0520325,6.863295,3.578138,2.7206445,1.2915944,3.2918952,1.5701153,2.3778632,2.5288734,1.1006652,-1.5776114,-0.26245353,0.1183315,0.42553535,pop
2835.1193752816057,99.38401442307692,-68.98024,73.7614,-12.468053,9.550569,-0.04061061,12.724539,3.1635811,-0.07432033,2.5329216,2.8792171,-1.67285,-3.0156918,1.6231787,1.0967094,0.93440706,-0.41497242,-1.2391864,-0.75796896,-1.7024553,-1.0375841,pop
3263.2580881824388,99.38401442307692,-112.48632,59.74963,14.487183,19.165525,15.12468,-3.2217548,6.0984907,-6.6846037,1.4646181,-1.1716869,-1.2355338,-0.7678506,1.8864988,-0.6805378,-2.299131,-3.5012813,-3.8953874,-3.396126,-2.4341416,-2.0811532,pop
2519.3455234656853,117.45383522727273,-111.60004,85.56209,3.5251434,16.362411,2.20312,5.9770145,-5.0359416,-3.9642663,-0.10538284,1.5665889,-5.790409,-5.0873823,-0.21282525,-4.4040766,-0.7794932,1.5529197,0.36165002,0.5789913,-0.69337356,-1.8098048,pop
2789.3877172068255,112.34714673913044,-53.10433,78.3142,2.2618344,18.830137,3.8708808,2.5123835,-3.8090515,6.8069897,-0.8187623,8.751581,-4.80215,-2.151533,1.293491,-1.7429283,-1.9417518,-1.5897936,2.6281075,2.425923,4.0184865,3.9073112,pop
2988.4872553900304,161.4990234375,-40.52333,73.49026,22.620024,12.349806,14.86184,8.942539,5.3013206,9.018853,2.0854676,4.299257,-3.1375759,1.8477219,2.035557,1.3906353,4.1209035,-0.34707138,-0.75015,1.1579999,0.74548095,-0.037412226,pop
4157.988001710874,112.34714673913044,-14.19234,44.35686,12.703167,10.150148,11.268912,3.9660032,12.500947,-2.1676474,10.718736,2.298257,5.0476875,-0.865944,3.802936,1.6671032,1.5021021,-0.19007096,-1.0180191,4.785378,4.856835,3.0484767,pop
3142.6674697923404,123.046875,-91.86157,56.67706,13.78416,15.05489,0.9043135,-4.078767,-0.23014733,0.5669653,-4.5866685,-2.6130123,-2.7646897,-3.1039546,1.7949009,-0.9554366,1.3964492,0.92222863,1.0760108,0.9109344,3.2876027,0.21057044,pop
3758.7805887809614,103.359375,-44.29027,51.353466,24.983469,12.159331,10.877901,7.6190543,8.214766,-0.76355857,5.949929,4.7551455,-2.5091753,1.324487,-1.9542975,-0.45069,0.23999718,-1.9988122,-1.9629549,-1.0330985,0.52279097,-0.3771877,pop
3433.9852325067322,123.046875,-48.96048,62.62791,34.227123,12.322167,16.563198,8.6150255,8.76582,5.259592,6.7995486,9.060048,-4.08107,-0.7451283,-0.38003922,-0.47521982,0.6501814,1.7141889,1.3645209,1.9240904,3.8515859,1.6070632,pop
3259.351118526445,135.99917763157896,-20.244307,57.762615,16.79944,18.260643,8.965957,14.902181,2.6743505,3.7542834,1.1086354,1.8431586,-5.9786644,-3.603495,-3.6503112,0.91036713,-0.47398514,-0.41158393,-4.6279235,1.9615558,1.570006,0.54469,pop
3510.545185903128,99.38401442307692,-42.878845,54.879192,17.034237,19.789734,6.8593764,2.7694361,11.8246565,1.2087954,7.942111,1.1286346,-4.0773544,0.12817998,-4.238941,-4.451601,-2.5105321,-2.8882313,0.607885,0.8866182,2.3149657,1.9253587,pop
3488.897943286259,112.34714673913044,-97.053986,51.834522,18.751598,20.487318,5.6106114,3.575838,5.5739875,0.74090767,7.338096,1.6581378,-2.6979017,-0.44195855,-1.0840604,-3.4507062,-2.4759772,-3.302751,-2.228499,-2.6495564,-2.7440858,0.3057482,pop
2949.6800647860855,95.703125,-65.17128,65.454155,4.1113796,32.74291,16.913876,-5.8198285,14.964588,-0.23903236,9.035487,8.436686,-6.577897,-4.4804807,-2.632375,3.4563084,1.600916,-0.69448435,3.1999438,1.0435187,-1.1650411,-4.7207537,pop
2944.414729189786,99.38401442307692,-44.171143,76.18005,22.90793,16.79628,22.996109,3.2776115,6.905779,0.09506842,6.495517,6.5422907,0.8548563,2.7227676,4.5149565,2.8544383,1.3217162,1.802447,0.38091758,-1.1074567,-0.4259668,1.5640906,pop
2467.9251572056874,107.666015625,-6.970078,68.913506,3.7833157,28.20819,2.2899938,13.620598,1.0365926,5.998481,2.752038,15.027528,-8.769489,0.79712576,-7.2107625,2.9348762,0.55779725,11.3525915,11.47096,14.175334,-0.92836416,0.80005354,pop
2290.14021271062,112.34714673913044,-113.553955,90.01779,-5.540908,25.571491,2.6110346,3.1918452,1.1313877,6.1513777,2.7998388,-1.8603814,-7.1145782,-3.4467704,-5.915337,-4.346888,-4.941943,-4.37761,-3.3065088,-5.42316,-0.5662302,-2.1706102,pop
3889.1427979836844,112.34714673913044,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.44427052,3.2166364,-3.9433193,1.6200885,0.3167597,-0.13732655,-0.5116237,-1.5674167,2.069654,1.2386509,4.5860524,1.626793,pop
1900.384454029494,107.666015625,-111.209496,103.16529,10.905522,34.357307,22.339897,17.869793,6.80789,6.331836,5.4936476,0.61402774,0.3387117,3.8301575,2.0371506,-5.515562,1.2020859,0.39945257,0.34034643,1.6778246,-4.0568786,-6.401182,pop
3420.362078342947,83.35433467741936,-93.60379,59.69202,32.112217,13.114083,13.279964,-6.8682323,2.3307686,-7.890426,2.2889934,4.4886527,-4.0437446,2.6732006,-3.0848534,-5.746877,-1.5210632,-1.1970617,-3.0536518,-1.0963827,2.3826144,4.7497597,pop
2945.9657785971135,99.38401442307692,-45.62334,74.72908,15.965053,14.792886,8.999276,8.206913,5.6837645,5.250796,5.396192,2.4387598,0.777687,1.1752402,-2.3549676,-2.9473567,-2.5958154,-2.696771,-1.5035548,1.5576279,1.6043419,-0.018029114,pop
3400.226425763872,99.38401442307692,-47.762142,55.56731,19.23035,24.48204,4.050312,1.5448122,6.95316,-1.0432367,3.0896835,1.7900028,-3.0425477,1.9349972,-4.6770983,-2.5131195,-0.86027706,-2.2851686,-1.6823617,-3.223245,2.624563,1.8977157,pop
3422.0718638777685,135.99917763157896,-94.507706,55.67104,29.26626,27.035044,20.046722,1.1847868,12.946829,-0.7985385,8.866569,-0.6815193,-5.3425074,2.2080843,-4.6136193,-0.98672926,-1.4889774,3.1169028,2.5042708,4.1002727,9.17729,4.741727,pop
2844.9380068612104,107.666015625,-63.56813,79.03119,42.745155,16.09252,15.271024,10.789156,13.308312,3.6865609,4.9269943,10.664272,-0.016068248,3.4758782,3.4151354,-2.4490998,0.8538386,-5.114749,-4.2915134,-1.5654281,-0.05966812,2.660871,pop
2125.387814463357,92.28515625,-169.12946,94.64907,24.480032,27.384008,11.639039,14.885311,4.2372394,12.381324,10.709881,5.1241975,-0.3483767,1.2524844,-4.157143,-3.124799,0.30709672,-3.5452862,-2.8116305,-5.7679443,-5.212289,-0.092132404,pop
1997.9152625255454,117.45383522727273,-135.34387,107.812935,-13.434144,19.03715,8.818381,12.483625,1.0202107,11.321146,2.5564575,1.2326732,-6.387117,5.8662148,2.8857546,1.0191559,-1.7738508,-0.50447917,-1.0789496,-0.16752368,-0.89997655,-2.1370232,pop
4052.736284626131,129.19921875,-52.642094,47.784134,13.462857,2.220573,13.260102,9.145648,14.452528,0.86637646,9.462137,6.998185,-0.6944441,1.734682,8.505544,6.939219,3.1842372,2.2537808,-0.9084489,2.0330079,2.2775357,3.4585626,pop
1837.4928259861476,92.28515625,-125.878746,126.59248,-23.16423,36.222904,20.941078,-1.1781331,16.49263,-3.6442106,6.5201015,9.341534,-6.4032426,3.8655267,-7.9430027,2.04483,-2.3307312,-1.4820092,4.7480507,-3.500787,4.8901486,-3.1965349,pop
3070.672740776136,95.703125,-18.16849,72.28313,-4.8913684,-0.376403,1.6872772,-0.92444575,-1.3286743,-0.34218708,0.6516297,-0.18650617,-1.2240083,-1.051329,2.5230043,1.2420253,1.7439939,-3.4468458,0.39184937,-0.85870826,0.9233995,1.6603035,pop
3267.766911666797,92.28515625,-15.759891,59.259125,-1.6016735,12.55983,8.738309,3.9566612,2.043591,4.224169,4.9797945,2.8969738,2.3294625,1.9885528,1.7153721,-1.5487993,-0.6098923,0.29346502,-0.0017807349,2.7616818,2.296319,0.056353718,pop
3543.3211015342667,143.5546875,-38.28165,47.84698,20.056112,23.821383,19.78131,13.649931,14.685269,4.5588145,7.704077,8.944439,5.4234066,1.1563926,1.087511,4.3885894,4.5845714,2.5459714,-0.24560443,4.629299,3.0109627,-1.3079075,pop
3486.4421684913805,107.666015625,13.437182,58.23463,-2.180756,5.0175624,8.057979,-0.49256966,4.0949903,2.2513359,4.302015,3.597891,-0.49684006,2.4198663,1.8900307,2.17456,1.943335,-0.16784838,-0.6151825,0.75842845,0.7384029,2.0088863,pop
2838.5120944344094,117.45383522727273,-72.144135,81.281204,16.711231,8.694822,14.176612,-1.0479516,12.842173,-0.5259743,3.1425319,3.158665,-3.471353,-1.1356596,-0.6815591,-3.9962845,-1.0828954,1.7924242,3.5001462,5.9226165,6.341417,2.435463,pop
4036.598130555536,112.34714673913044,-34.210644,40.406387,17.489128,13.413984,13.248571,7.451953,18.189602,2.7271252,4.349294,5.8229604,-1.1435417,3.1195772,2.4273856,-2.0804286,-1.2731379,0.15447493,2.3218353,4.3090773,2.1351736,2.950754,pop
3647.914740974154,129.19921875,-88.39745,34.34531,-11.279144,2.1954029,-4.848073,-6.1465397,0.32279658,2.4406166,-8.163182,5.6395426,-9.395805,-7.3565564,-3.950928,2.3662992,1.2415478,10.829779,9.3840475,5.2883143,-2.9361336,-5.5764174,pop
3151.406047783485,112.34714673913044,-44.98689,69.775894,11.840672,8.117906,12.628617,7.8121014,11.339223,0.1848315,9.63579,2.8409944,3.853339,-0.84170926,2.1321976,1.0832055,-0.077104114,0.64807266,-1.4845345,3.7256298,4.553656,4.2742434,pop
3279.5319127248636,107.666015625,-35.28506,61.266712,14.046019,28.648966,4.3239775,-1.3649801,-0.7844542,5.128748,5.3517685,1.2258381,-7.2616506,-0.5204303,0.21532702,-1.293997,-0.10745005,-1.2567121,-2.5306878,0.57411724,1.5747035,-1.7188455,pop
3207.617470903022,103.359375,-45.799076,65.26662,12.929744,14.511338,7.0173607,4.410114,6.6034317,3.2921524,7.7337317,4.0534663,3.6582375,2.6003695,4.0506835,2.3965278,1.7817205,-2.376754,-1.3439593,-2.8729863,-0.8414323,-2.5950572,pop
2682.2841409756757,83.35433467741936,-75.35942,83.35071,10.695162,14.4605,14.239106,7.397378,5.2808986,-0.3932319,5.7210793,3.3658254,-2.5226789,-4.2161746,-1.8445053,-5.9071975,-1.2714548,-3.7691815,-2.853743,-0.9322696,-1.1161617,-2.7156475,pop
3672.8534749746746,103.359375,-39.63845,33.950104,9.583242,16.655977,14.907745,11.196753,21.489483,9.884768,14.73506,15.624816,2.0449588,2.5801914,0.36708733,1.6488098,6.9265532,8.2295065,9.359765,6.963522,1.5010893,-1.1233692,pop
2200.3688928202637,123.046875,-240.68845,97.13303,0.40796426,-0.27154082,-10.476206,-15.742858,1.3774213,-17.877537,-9.08661,-8.762851,-14.263193,-5.5000772,-8.357249,-9.307712,-3.165512,1.7585727,1.5771222,5.6218495,4.9597297,3.723435,pop
3131.3254325021653,92.28515625,-25.120619,70.808525,2.9293945,7.533097,1.4523046,2.856447,1.9144237,-6.8212695,0.29936558,-1.9430238,-6.645998,-0.24678156,-0.7579964,-4.2492867,-2.4382403,-5.674394,-1.5684768,0.66765034,1.6919546,0.7857563,pop
3603.816900374411,103.359375,-44.74116,55.061535,27.15506,19.494202,14.693746,3.204387,5.5031357,1.4257253,4.4955463,1.3721118,-1.6586041,-3.534179,-7.919715,-3.5340233,-8.193973,-3.3960066,-2.6609547,4.2851734,1.3538233,-0.16828938,pop
3889.1427979836844,112.34714673913044,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.44427052,3.2166364,-3.9433193,1.6200885,0.3167597,-0.13732655,-0.5116237,-1.5674167,2.069654,1.2386509,4.5860524,1.626793,pop
3301.0929850079233,117.45383522727273,-40.904087,61.54,9.868572,10.09878,8.45437,5.3719335,8.38293,3.5187213,8.25046,5.878693,-0.097831495,-0.56062317,0.55596256,-1.9817554,1.9108728,0.0790803,-1.2651286,1.2358273,1.498413,0.9474672,pop
3214.01967827975,129.19921875,-59.600994,62.97368,31.116804,16.918835,8.888802,10.814814,10.554176,5.1616035,5.389709,6.1492314,2.269166,4.2469974,4.1217484,5.7271156,5.0641093,5.67125,1.4162563,2.8106606,-1.4138898,-3.3864543,pop
3508.793497842634,99.38401442307692,-125.51832,51.231625,38.500435,14.496834,16.24374,4.6439257,12.31821,1.1781603,1.7291412,9.767175,-2.8228533,2.0808578,0.85810906,-0.5036917,1.3397868,-0.85539633,0.49945083,4.1403913,1.7412359,8.2248,pop
3588.1493148981713,103.359375,-47.046474,55.77844,27.639793,19.186356,15.182663,3.178056,5.622395,1.6052535,4.1364326,1.6200367,-1.5827998,-3.0032368,-7.6308455,-3.8410785,-8.110974,-3.3706062,-2.266994,4.503478,1.4395171,-0.3803034,pop
3644.7182707334355,95.703125,-68.860146,40.489044,25.370588,35.75651,13.383733,2.827908,12.753467,4.4852962,3.3516154,10.027184,-2.3804998,2.9910667,-1.797354,-3.3833578,-1.5395714,-1.6549704,-3.5139718,1.37864,2.029009,1.5067812,pop
2246.5077750266328,143.5546875,-137.74448,100.25638,14.398748,15.412896,2.327178,-1.0672592,-2.105049,-1.6893662,-5.314717,-1.7828498,1.7410489,-6.1848674,-3.032749,-9.778239,-6.661564,-3.9657829,-10.176236,-2.9669042,-3.5734053,-0.64741486,pop
2568.447243315681,117.45383522727273,9.566639,88.86886,-20.312077,5.110698,-2.9176502,-0.17563917,0.33215395,1.6097708,-2.2632651,-0.9502327,-6.214681,-2.9705684,-1.8106345,-0.32681248,-1.3463806,-1.6712213,-0.18919091,1.7147777,-0.1273157,-3.9012346,pop
3206.647958001011,103.359375,-45.7305,65.273964,12.928245,14.523945,7.032851,4.3946295,6.6237683,3.2991152,7.7277794,4.0600505,3.6625175,2.6021338,4.0489707,2.384604,1.780818,-2.392593,-1.3461763,-2.8791795,-0.8498643,-2.5981336,pop
1967.744332450365,129.19921875,-224.40593,107.35062,-1.5871214,13.89054,8.119408,-9.372528,8.1145,9.291045,9.097891,6.020981,-6.662428,2.0678563,6.1881623,8.312806,7.5629983,2.0551717,4.548859,1.2237831,-1.6463919,-3.7158313,pop
3663.396966933648,103.359375,-39.893642,35.581352,8.926843,15.078342,15.204771,10.5641985,21.816221,10.004617,13.969252,16.55245,1.4722148,3.263471,0.06657284,0.9684917,7.6417646,7.64,9.40244,6.5786138,1.1907499,-0.6419805,pop
3046.523748324695,143.5546875,-78.1564,65.98365,24.558344,25.632708,13.826037,3.599383,16.210995,0.57613385,3.3100328,4.1550455,2.7108681,3.645202,1.3963099,2.0116167,-1.8056042,-3.9560373,-0.96098554,-1.0172712,-0.46881837,-0.75156325,pop
2516.3904027255376,117.45383522727273,-81.73381,78.610695,-17.252422,24.501919,8.414266,2.150656,5.525916,1.9490926,8.798312,-0.12679598,0.49805018,4.6413984,2.3908508,5.500485,0.6239577,-1.7902766,2.3145907,7.849369,5.016517,-3.3292646,pop
2150.030333919017,143.5546875,-161.62132,85.57526,53.263668,32.207474,27.18201,11.316002,7.8897896,8.760385,1.2601905,13.195227,0.06550408,4.827264,3.107736,2.347893,3.6737278,-2.8784373,-2.6172924,-3.1559954,-1.1923351,-1.4730018,pop
1826.4363763466288,123.046875,-125.979675,117.34161,-0.0674995,10.210602,4.4887323,2.178098,-3.6399238,3.3827176,1.7389082,4.5570374,0.84083223,2.4257443,-3.1112113,-2.840175,-6.114833,-5.2602005,-1.807397,-3.2092345,1.2758433,5.805641,pop
2843.3506413882114,117.45383522727273,-71.62305,81.1083,16.360794,8.947616,13.826506,-0.75399697,12.51142,-0.65418285,3.0359156,3.063342,-3.2248902,-1.3291912,-0.6551508,-3.9937603,-0.94169134,1.9190704,3.5300243,5.998453,6.094781,2.5749643,pop
3151.3426232441357,112.34714673913044,-45.02928,69.7547,11.873837,8.160096,12.596263,7.7551703,11.303386,0.2508942,9.658154,2.8055396,3.8566477,-0.8445408,2.0996797,1.1225883,0.006671336,0.74825996,-1.4743037,3.6728432,4.469373,4.1986656,pop
2702.9067305248905,135.99917763157896,-50.853703,68.05084,12.076207,36.321774,8.664504,19.5016,10.7166815,12.310909,1.6588451,10.158866,4.8325033,1.6959492,2.7262328,3.1593668,2.4581017,1.4157499,1.0634671,1.8988595,2.2660377,2.421802,pop
1988.190131263531,117.45383522727273,-170.91998,105.89472,31.076893,22.2533,12.815128,-5.15837,11.237187,-2.101558,-0.15285544,5.0800486,-11.545419,-3.6124885,1.3871292,-6.623908,-2.4314055,-7.3611836,-2.5520244,-1.7074575,-6.140265,5.069442,pop
2525.5919589591927,151.99908088235293,-73.37298,97.49157,16.85425,-0.5943872,7.1818285,4.8678546,0.7571247,-5.54804,0.99840677,4.9286504,-5.832596,-4.9275804,-0.031149691,-3.0371108,-0.14768411,-2.3753452,0.7281252,0.6892206,1.9680396,0.8018673,pop
3941.417696318185,103.359375,-56.15306,36.4485,11.9794,-6.415675,3.7821662,5.288356,3.3959649,4.2619233,7.989973,5.8575935,1.5882744,4.8537254,0.49577484,2.50689,0.2740461,-2.596172,-1.4263086,-1.8727229,-5.4025173,-4.3224535,pop
2638.945071813565,129.19921875,-145.93051,62.57327,-23.071829,-18.756536,-14.746655,-28.40494,3.1406605,-24.918982,-13.635363,-4.6096067,-24.374554,-15.802279,-17.45696,-11.70268,-8.2586565,-13.841823,-9.900414,-11.981186,-5.038985,-2.9069445,pop
3497.720405933398,129.19921875,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254671,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571971,-1.830214,5.210744,-3.090102,-0.85528505,-3.867172,-2.339084,-0.23006886,2.2158806,pop
2884.9162662284352,172.265625,-52.421505,74.03342,12.680926,24.495552,21.09758,1.9039344,6.8095055,4.729847,8.409067,8.243973,-2.2749782,-1.1975458,-2.679471,0.26266807,-1.0600877,-0.8390785,-1.2490488,-2.3340123,3.812872,0.29528326,pop
3141.575395070785,95.703125,-59.553257,77.30153,26.371853,3.1852462,6.7586684,-0.050267998,-0.6197856,-0.6796597,4.141291,-0.44345015,-4.5369034,-3.5553582,-2.1957288,-3.5538623,0.2593466,-4.6769705,-4.603607,-3.7484083,-1.3896257,-0.843027,pop
3728.3891590040334,89.10290948275862,-77.92487,32.373642,20.107264,27.610147,16.27146,5.323757,13.487586,3.502206,7.344571,5.269122,4.0074425,5.2748632,3.7537496,0.78422683,0.40508813,-0.7130379,3.0615723,1.4090439,0.54731596,-1.9010549,pop
3694.9173925155565,117.45383522727273,-8.454617,42.056644,8.262312,17.968647,14.042866,7.3565307,5.724671,-1.8928553,4.611337,2.078214,-1.0689781,-0.65995014,-2.438358,-1.4805458,-3.7609415,-1.6544564,-2.3662355,0.053278547,-0.9836681,-2.602307,pop
3934.6761086209804,83.35433467741936,-19.463871,51.93026,36.98562,13.087389,14.581278,3.2041857,15.301875,-0.7822042,7.2343645,10.400961,-0.37910375,6.2263556,-1.184076,-2.121196,-1.5716728,-0.7638324,0.023975817,2.8406339,0.8253879,1.8610222,pop
2679.229420619229,99.38401442307692,-50.826904,80.23307,-9.298024,20.2835,12.087593,6.780584,6.2779336,3.426205,-3.9560766,2.5737891,-5.7011876,0.491023,-0.57155305,-0.58882517,-3.399248,-6.794382,-5.518141,-1.623132,-1.6058781,-1.5109359,pop
3682.7414342574343,89.10290948275862,-80.39707,35.971542,20.43451,26.347641,17.400066,4.578968,13.495072,3.620712,7.3269696,5.481911,3.9622955,5.3203077,3.5403306,0.5193595,0.19200471,-1.1236726,3.5288062,1.4388639,0.46885365,-1.793002,pop
3047.4927543771933,103.359375,-36.638824,73.07811,39.135193,20.312122,12.493178,2.1483603,11.728564,-2.4226382,6.638518,3.1705887,-5.384551,-3.1425965,-5.7730885,-7.6773415,-7.602811,-6.835557,-6.102331,-1.5734944,2.1192527,-1.5688884,pop
4225.461048306688,95.703125,-113.163,41.597984,21.517519,11.098094,17.437098,0.60965693,3.0298927,0.085250534,3.452267,0.28739417,0.61870223,1.2615824,2.8980768,-0.77601105,0.21645002,-1.4073851,-0.75681835,-0.8675164,-1.5359049,1.0719895,pop
3123.159015699048,103.359375,-42.77917,62.83609,4.7744255,24.058712,9.644877,-1.8775446,9.271585,-2.9615219,3.1853058,5.9304895,-4.7646003,3.0226665,-1.2427323,-3.5176892,-0.3216972,-1.4421914,-1.8625424,-0.021485602,-0.7285573,-0.98591894,pop
3126.570348199454,92.28515625,-59.051575,61.004276,27.743502,23.849539,12.297715,7.377119,12.317067,7.139927,13.406534,2.49732,-1.9689049,-2.4171176,-4.516286,3.4722502,2.044253,3.7309847,2.5016496,1.2773925,3.1188366,1.6506822,pop
3633.1617304451615,117.45383522727273,-26.940434,46.743637,8.683473,8.586894,6.084411,12.4360695,6.974732,2.4991589,1.1518143,7.257162,-3.1354442,1.2637734,3.8410106,4.6863008,1.7072082,-0.98170704,-1.3003608,-2.6790752,-1.2707309,-2.4859216,pop
1995.1863128060938,112.34714673913044,-273.31802,103.152855,8.712923,31.704931,12.510407,3.4897337,3.933359,-0.15388498,-3.9061582,3.2333572,-6.3654838,-1.5428927,-3.2172756,-6.771139,-3.810876,-6.2389197,-5.617537,-4.0192475,-2.3939455,-3.0811713,pop
3237.8331637065016,103.359375,4.770377,64.47058,-2.4510317,10.431801,3.2528353,7.8335495,3.102925,1.4057888,6.7453904,4.880411,3.2767143,1.7484332,3.3328586,2.34681,1.4260107,-0.6030356,-2.1771777,-1.6003815,-0.61300385,-4.047522,pop
2927.9899764980723,151.99908088235293,-106.827194,81.033424,47.809032,13.651415,13.011488,6.87809,7.5865817,-2.6358702,-2.5064447,1.8714427,-5.1371155,-2.7479079,-3.6657836,-7.8779287,-4.8035975,-6.376539,-7.3915043,-4.730377,-0.12420286,-2.3227947,pop
3669.810466570258,129.19921875,-8.573005,54.295788,20.964115,13.100406,9.715855,6.0221763,10.730787,6.106817,0.69694126,5.003989,-3.447254,0.874806,-1.9368967,-2.7831304,-2.666644,-3.3114786,1.708261,-0.15276632,4.84682,2.906235,pop
3110.8981962269786,95.703125,-18.84539,71.32566,-3.766896,-1.4087266,0.70546293,-1.058955,-1.0548251,-0.2474208,0.6257235,0.42704296,-1.5037422,-1.076155,2.4198706,1.245244,0.967045,-3.5875123,0.8897862,-0.50545126,0.7039658,1.6666042,pop
3169.134248059376,129.19921875,-62.048706,64.204506,29.86741,23.252483,16.257404,7.4441085,8.867356,6.4148307,7.411366,3.0190263,1.4687115,2.979093,1.8576168,0.5264143,-0.33694863,0.8092007,1.2933502,1.1808064,0.85407,0.10139455,pop
